KATALOGVERSION_ID	MDC_CODE	BASISDRG_NAME	BASISDRG_CODE
2009	6	Adhäsiolyse am Peritoneum, Alter < 4 Jahre oder mit äußerst schweren oder schweren CC oder kleine Eingriffe an Dünn­ und Dickdarm mit äußerst schweren CC, Alter	G04
2009	6	Appendektomie bei Peritonitis mit äußerst schweren oder schweren CC oder kleine Eingriffe an Dünn­ und Dickdarm ohne äußerst schwere CC, Alter	G07
2009	6	Komplexe Rekonstruktion der Bauchwand, Alter > 0 Jahre	G08
2009	6	Beidseitige Eingriffe bei Leisten­ und Schenkelhernien, Alter > 55 Jahre oder komplexe Herniotomien	G09
2009	6	Bestimmte Eingriffe an hepatobiliärem System und Pankreas	G10
2009	6	Pyloromyotomie oder Anoproktoplastik und Rekonstruktion von Anus und Sphinkter, Alter	G11
2009	6	Pyloromyotomie oder Anoproktoplastik und Rekonstruktion von Anus und Sphinkter, Alter	G11
2009	6	Andere OR-Prozeduren an den Verdauungsorganen	G12
2009	6	Andere Eingriffe an Darm oder Enterostoma mit äußerst schweren CC	G13
2009	6	Geriatrische frührehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Störungen der Verdauungsorgane	G14
2009	6	Strahlentherapie mit großem abdominellen Eingriff	G15
2009	6	Komplexe Rektumresektion	G16
2009	6	Andere Rektumresektion	G17
2009	6	Eingriffe an Dünn- u. Dickdarm	G18
2009	6	Andere Eingriffe an Magen, Ösophagus und Duodenum	G19
2009	6	Adhäsiolyse am Peritoneum, Alter > 3 Jahre und ohne äußerst schwere oder schwere CC oder andere Eingriffe an Darm oder Enterostoma ohne äußerst schwere CC, Alter	G21
2009	6	Appendektomie bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter	G22
2009	6	Appendektomie bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter	G22
2009	6	Appendektomie außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter	G23
2009	6	Eingriffe bei Bauchwandhernien, Nabelhernien und anderen Hernien, Alter > 0 Jahre oder beidseitige Eingriffe bei Leisten- und Schenkelhernien, Alter > 0 Jahre und < 56 Jahre oder Eingriffe bei Leisten- und Schenkelhernien, Alter > 55 Jahre	G24
2009	6	Eingriffe bei Leisten­ und Schenkelhernien, Alter > 0 Jahre oder Eingriffe bei Hernien, Alter < 1 Jahr	G25
2009	6	Andere Eingriffe am Anus	G26
2009	6	Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag, mehr als 8 Bestrahlungen	G27
2009	6	Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag, mehr als 8 Bestrahlungen	G27
2009	6	Andere Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag	G29
2009	6	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen der Verdauungsorgane	G33
2009	6	Komplexe Vakuumbehandlung bei Krankheiten und Störungen der Verdauungsorgane	G35
2009	6	Intensivmedizinische Komplexbehandlung > 1104 Aufwandspunkte bei Krankheiten und Störungen der Verdauungsorgane	G36
2009	6	Multiviszeraleingriff bei Krankheiten und Störungen der Verdauungsorgane	G37
2009	6	Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der Verdauungsorgane	G38
2009	6	Komplizierende Konstellation mit bestimmtem endoskopischen Eingriff bei Krankheiten und Störungen der Verdauungsorgane	G40
2009	6	Verschiedenartige Gastroskopie	G46
2009	6	Verschiedenartige Gastroskopie	G46
2009	6	Andere Gastroskopie	G47
2009	6	Koloskopie	G48
2009	6	Gastroskopie ohne wenig komplexe Gastroskopie bei nicht schweren Krankheiten der Verdauungsorgane, mit äußerst schweren oder schweren CC, Alter > 14 Jahre	G50
2009	6	Frührehabilitation bei Krankheiten und Störungen der Verdauungsorgane	G51
2009	6	Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Verdauungsorgane	G52
2009	6	Bösartige Neubildung der Verdauungsorgane	G60
2009	6	Entzündliche Darmerkrankung	G64
2009	6	Obstruktion des Verdauungstraktes	G65
2009	6	Abdominalschmerz oder mesenteriale Lymphadenitis, Alter > 55 Jahre und mit CC	G66
2009	6	Ösophagitis, Gastroenteritis u	G67
2009	6	Ösophagitis, Gastroenteritis u	G67
2009	6	Andere schwere Erkrankungen der Verdauungsorgane ohne äußerst schwere CC, Alter	G70
2009	6	Andere mäßig schwere Erkrankungen der Verdauungsorgane	G71
2009	6	Andere leichte bis moderate Erkrankungen der Verdauungsorgane oder Abdominalschmerz oder mesenteriale Lymphadenitis, Alter < 56 Jahre oder ohne CC, Alter	G72
2009	6	Gastrointestinale Blutung oder Ulkuserkrankung mit äußerst schweren CC, mehr als ein Belegungstag	G73
2009	6	Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen der Verdauungsorgane	G77
2009	7	Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen mit großem Eingriff oder Strahlentherapie	H01
2009	7	Komplexe Eingriffe an Gallenblase und Gallenwegen	H02
2009	7	Komplexe Eingriffe an Gallenblase und Gallenwegen	H02
2009	7	Laparotomie und mäßig komplexe Eingriffe an Gallenblase und Gallenwegen	H05
2009	7	Andere OR-Prozeduren an hepatobiliärem System und Pankreas	H06
2009	7	Cholezystektomie	H07
2009	7	Laparoskopische Cholezystektomie	H08
2009	7	Eingriffe an Pankreas und Leber und portosystemische Shuntoperationen, ohne großen Eingriff, ohne Strahlentherapie	H09
2009	7	Verschiedene Eingriffe am hepatobiliären System	H12
2009	7	Strahlentherapie bei Krankheiten und Störungen an hepatobiliärem System und Pankreas, mehr als ein Belegungstag, mehr als 9 Bestrahlungen	H15
2009	7	Andere Strahlentherapie bei Krankheiten und Störungen an hepatobiliärem System und Pankreas, mehr als ein Belegungstag	H16
2009	7	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen an hepatobiliärem System und Pankreas	H33
2009	7	Intensivmedizinische Komplexbehandlung > 552 Aufwandspunkte bei Krankheiten und Störungen an hepatobiliärem System und Pankreas	H36
2009	7	Längerer stationärer Aufenthalt vor Transplantation bei hoher Dringlichkeitsstufe bei Krankheiten und Störungen an hepatobiliärem System und Pankreas	H37
2009	7	Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen an hepatobiliärem System und Pankreas	H38
2009	7	Endoskopische Eingriffe bei Ösophagusvarizenblutung	H40
2009	7	Komplexe therapeutische ERCP	H41
2009	7	Leberzirrhose und bestimmte nichtinfektiöse Hepatitiden mit äußerst schweren CC	H60
2009	7	Bösartige Neubildung an hepatobiliärem System und Pankreas	H61
2009	7	Erkrankungen des Pankreas außer bösartige Neubildung	H62
2009	7	Erkrankungen der Leber außer bösartige Neubildung, Leberzirrhose und best	H63
2009	7	Erkrankungen von Gallenblase und Gallenwegen	H64
2009	7	Komplizierende Konstellation bei bestimmten Krankheiten und Störungen an hepatobiliärem System und Pankreas	H78
2009	8	Beidseitige Eingriffe oder mehrere große Eingriffe an Gelenken der unteren Extremität mit komplexer Diagnose	I01
2009	8	Gewebe- / Hauttransplant	I02
2009	8	Revision oder Ersatz des Hüftgelenkes mit komplizierender Diagnose oder Arthrodese oder Alter < 16 Jahre oder beidseitige Eingriffe oder mehrere große Eingriffe an Gelenken der unteren Extremität mit komplexem Eingriff	I03
2009	8	Revision oder Ersatz des Kniegelenkes mit komplizierender Diagnose oder Arthrodese	I04
2009	8	Anderer großer Gelenkersatz oder Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne komplexen Eingriff, mit äußerst schweren CC	I05
2009	8	Verschiedenartige komplexe Eingriffe an	I06
2009	8	Amputation	I07
2009	8	Andere Eingriffe an Hüftgelenk u	I08
2009	8	Wirbelkörperfusion	I09
2009	8	Andere Eingriffe an der Wirbelsäule mit äußerst schweren CC	I10
2009	8	Eingriffe zur Verlängerung einer Extremität	I11
2009	8	Knochen­ und Gelenkinfektion / ­entzündung mit verschiedenen Eingriffen am Muskel­Skelett­System und Bindegewebe	I12
2009	8	Komplexe Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk	I13
2009	8	Revision eines Amputationsstumpfes	I14
2009	8	Operationen am Hirn­ und Gesichtsschädel, Alter	I15
2009	8	Andere Eingriffe am Schultergelenk	I16
2009	8	Operationen am Gesichtsschädel	I17
2009	8	Wenig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm, Alter	I18
2009	8	Komplexe Wirbelkörperfusion oder Wirbelkörperaufrichtung ohne äußerst schwere CC, Alter	I19
2009	8	Eingriffe am Fu	I20
2009	8	Lokale Exzision und Entfernung von Osteosynthesematerial an Hüftgelenk und Femur oder komplexe Eingriffe an Ellenbogengelenk und Unterarm	I21
2009	8	Gewebe- / Hauttransplantation, außer an der Hand	I22
2009	8	Lokale Exzision und Entfernung von Osteosynthesematerial außer an Hüftgelenk und Femur	I23
2009	8	Arthroskopie einschließlich Biopsie oder andere Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm	I24
2009	8	Diagnostische Eingriffe an Knochen und Gelenken einschließlich Biopsie	I25
2009	8	Intensivmedizinische Komplexbehandlung > 552 Aufwandspunkte bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe	I26
2009	8	Eingriffe am Weichteilgewebe	I27
2009	8	Eingriffe am Bindegewebe	I28
2009	8	Komplexe Eingriffe am Schultergelenk	I29
2009	8	Komplexe Eingriffe am Kniegelenk	I30
2009	8	Mehrere komplexe Eingriffe an Ellenbogengelenk und Unterarm oder gelenkübergreifende Weichteildistraktion bei angeborenen Anomalien der Hand	I31
2009	8	Eingriffe an Handgelenk und Hand	I32
2009	8	Rekonstruktion von Extremitätenfehlbildungen	I33
2009	8	Geriatrische frührehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe	I34
2009	8	Beidseitige Implantation einer Endoprothese an Hüft- oder Kniegelenk	I36
2009	8	Resezierender Eingriff am Becken bei bösartiger Neubildung des Beckens oder Mehretageneingriffe an der unteren Extremität	I37
2009	8	Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, mehr als 8 Bestrahlungen	I39
2009	8	Frührehabilitation bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe	I40
2009	8	Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe	I41
2009	8	Multimodale Schmerztherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe	I42
2009	8	Prothesenwechsel oder Implantation einer Scharnierprothese oder Sonderprothese am Kniegelenk oder Prothesenwechsel am Schultergelenk	I43
2009	8	Endoprotheseneingriffe am Kniegelenk	I44
2009	8	Implantation und Ersatz einer Bandscheibenendoprothese	I45
2009	8	Prothesenwechsel am Hüftgelenk	I46
2009	8	Revision oder Ersatz des Hüftgelenkes ohne komplizierende Diagnose, ohne Arthrodese, ohne äußerst schwere CC, Alter > 15 Jahre	I47
2009	8	Gewebe- / Hauttransplantation, außer an der Hand, ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne schweren Weichteilschaden, ohne äußerst schwere oder schwere CC	I50
2009	8	Andere Eingriffe an der Wirbelsäule ohne äußerst schwere CC, mit komplexem Eingriff oder Halotraktion	I53
2009	8	Strahlentherapie bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, weniger als 9 Bestrahlungen	I54
2009	8	Andere Eingriffe an der Wirbelsäule ohne äußerst schwere CC, ohne komplexen Eingriff	I56
2009	8	Mäßig komplexe Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk	I57
2009	8	Andere Eingriffe an Humerus, Tibia, Fibula und Sprunggelenk oder mäßig komplexe Eingriffe an Kniegelenk, Ellenbogengelenk und Unterarm	I59
2009	8	Frakturen am Femurschaft, Alter < 3 Jahre	I60
2009	8	Osteomyelitis	I64
2009	8	Bösartige Neubildung des Bindegewebes einschließlich pathologischer Fraktur, Alter	I65
2009	8	Andere Erkrankungen des Bindegewebes	I66
2009	8	Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich	I68
2009	8	Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich	I68
2009	8	Knochenkrankheiten und spezifische Arthropathien	I69
2009	8	Muskel- und Sehnenerkrankungen außer bei Para- / Tetraplegie oder Verstauchung, Zerrung, Luxation an Hüftgelenk, Becken und Oberschenkel	I71
2009	8	Entzündung von Sehnen, Muskeln und Schleimbeuteln mit äußerst schweren oder schweren CC oder Frakturen am Femurschaft, Alter > 2 Jahre	I72
2009	8	Nachbehandlung bei Erkrankungen des Bindegewebes	I73
2009	8	Verletzungen an Unterarm, Handgelenk, Hand oder Fu	I74
2009	8	Verletzungen an Unterarm, Handgelenk, Hand oder Fu	I74
2009	8	Schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk	I75
2009	8	Andere Erkrankungen des Bindegewebes	I76
2009	8	Mäßig schwere Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk	I77
2009	8	Leichte bis moderate Verletzungen von Schulter, Arm, Ellenbogen, Knie, Bein und Sprunggelenk	I78
2009	8	Fibromyalgie	I79
2009	8	Implantation einer Tumorendoprothese oder Knochentotalersatz am Femur	I95
2009	8	Frührehabilitation mit bestimmter OR-Prozedur bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe, mehr als 20 Tage	I96
2009	8	Rheumatologische Komplexbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe	I97
2009	8	Komplexe Vakuumbehandlung bei Krankheiten und Störungen an Muskel-Skelett-System und Bindegewebe	I98
2009	9	Gewebetransplantation mit mikrovaskulärer Anastomosierung bei Erkrankungen der Haut, Unterhaut und Mamma	J01
2009	9	Hauttransplantation oder Lappenplastik an der unteren Extremität bei Ulkus od	J02
2009	9	Eingriffe an der Haut der unteren Extremität bei Ulkus oder Infektion / Entzündung	J03
2009	9	Eingriffe an der Haut der unteren Extremität außer bei Ulkus oder Infektion / Entzündung, Alter	J04
2009	9	Mastektomie mit Prothesenimplantation und plastischer Operation bei bösartiger Neubildung	J06
2009	9	Kleine Eingriffe an der Mamma mit axillärer Lymphknotenexzision oder äußerst schweren oder schweren CC bei bösartiger Neubildung	J07
2009	9	Andere Hauttransplantation oder Debridement mit kompl	J08
2009	9	Eingriffe bei Sinus pilonidalis und perianal, Alter	J09
2009	9	Plastische Operationen an Haut, Unterhaut und Mamma	J10
2009	9	Andere Eingriffe an Haut, Unterhaut und Mamma	J11
2009	9	Plastische Rekonstruktion der Mamma bei bösartiger Neubildung	J14
2009	9	Beidseitige Mastektomie bei bösartiger Neubildung oder Strahlentherapie mit operativer Prozedur bei Krankheiten und Störungen an Haut, Unterhaut und Mamma	J16
2009	9	Strahlentherapie bei Krankheiten und Störungen an Haut, Unterhaut und Mamma, mehr als ein Belegungstag, mehr als 9 Bestrahlungen	J17
2009	9	Andere Strahlentherapie bei Krankheiten und Störungen an Haut, Unterhaut und Mamma, mehr als ein Belegungstag	J18
2009	9	Andere Hauttransplantation oder Debridement mit Lymphknotenexzision oder schweren CC	J21
2009	9	Andere Hauttransplantation oder Debridement ohne komplexen Eingriff, ohne komplexe Diagnose, ohne äußerst schwere oder schwere CC	J22
2009	9	Große Eingriffe an der Mamma bei bösartiger Neubildung	J23
2009	9	Eingriffe an der Mamma außer bei bösartiger Neubildung	J24
2009	9	Kleine Eingriffe an der Mamma bei bösartiger Neubildung ohne äußerst schwere oder schwere CC	J25
2009	9	Plastische Rekonstruktion der Mamma mit komplexer Hauttransplantation	J26
2009	9	Komplexe Vakuumbehandlung bei Krankheiten und Störungen an Haut, Unterhaut und Mamma	J35
2009	9	Hautulkus	J60
2009	9	Schwere Erkrankungen der Haut, mehr als ein Belegungstag, Alter	J61
2009	9	Schwere Erkrankungen der Haut, mehr als ein Belegungstag, Alter	J61
2009	9	Bösartige Neubildungen der Mamma	J62
2009	9	Infektion / Entzündung der Haut und Unterhaut	J64
2009	9	Verletzung der Haut, Unterhaut und Mamma, Alter	J65
2009	9	Verletzung der Haut, Unterhaut und Mamma, Alter	J65
2009	9	Leichte bis moderate Hauterkrankungen	J67
2009	9	Erkrankungen der Haut, ein Belegungstag	J68
2009	9	Komplexbehandlung bei multiresistenten Erregern bei Krankheiten und Störungen an Haut, Unterhaut und Mamma	J77
2009	10	Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen	K01
2009	10	Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen	K01
2009	10	Eingriffe an der Nebenniere bei bösartiger Neubildung oder Eingriffe an der Hypophyse	K03
2009	10	Große Eingriffe bei Adipositas	K04
2009	10	Andere Eingriffe bei Adipositas	K07
2009	10	Andere Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, Alter	K09
2009	10	Andere Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, Alter	K09
2009	10	Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus bei bösartiger Neubildung	K10
2009	10	Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus bei bösartiger Neubildung	K10
2009	10	Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus, außer bei bösartiger Neubildung, mit zusätzlicher Parathyreoidektomie oder äußerst schweren oder schweren CC	K11
2009	10	Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus, außer bei bösartiger Neubildung, ohne zusätzliche Parathyreoidektomie, ohne äußerst schwere oder schwere CC	K12
2009	10	Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Frührehabilitation, ohne geriatrische frührehabilitative Komplexbehandlung, ohne Gefäßeingriff, ohne äußerst schwere CC, ohne komplexe Arthrodese des Fußes	K13
2009	10	Eingriffe an der Nebenniere außer bei bösartiger Neubildung und ausgedehnte Lymphadenektomie	K14
2009	10	Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag	K15
2009	10	Komplexbehandlung bei multiresistenten Erregern mit OR-Prozedur bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K25
2009	10	Mehrzeitige komplexe OR-Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K33
2009	10	Hämophagozytäre Erkrankungen	K38
2009	10	Frührehabilitation bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K43
2009	10	Geriatrische frührehabilitative Komplexbehandlung bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K44
2009	10	Diabetes mellitus	K60
2009	10	Verschiedene Stoffwechselerkrankungen	K62
2009	10	Angeborene Stoffwechselstörungen	K63
2009	10	Endokrinopathien	K64
2009	10	Komplexbehandlung bei multiresistenten Erregern bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K77
2009	11	Operatives Einbringen eines Peritonealdialysekatheters, Alter	L02
2009	11	Operatives Einbringen eines Peritonealdialysekatheters, Alter	L02
2009	11	Nieren-, Ureter- und große Harnblaseneingriffe bei Neubildung, Alter < 19 Jahre oder mit äußerst schweren CC oder Kombinationseingriff	L03
2009	11	Nieren-, Ureter- und große Harnblaseneingriffe außer bei Neubildung, ohne äußerst schwere CC, ohne Kombinationseingriff, Alter	L04
2009	11	Transurethrale Prostataresektion	L05
2009	11	Transurethrale Prostataresektion	L05
2009	11	Kleine Eingriffe an der Harnblase	L06
2009	11	Komplexe Eingriffe an der Urethra, Alter	L08
2009	11	Andere Eingriffe bei Erkrankungen d	L09
2009	11	Blasenrekonstruktion und kontinenter Pouch bei Neubildung ohne Multiviszeraleingriff	L10
2009	11	Komplexe transurethrale, perkutan-transrenale und andere retroperitoneale Eingriffe mit extrakorporaler Stoßwellenlithotripsie (ESWL)	L11
2009	11	Strahlentherapie bei Krankheiten und Störungen der Harnorgane, mehr als ein Belegungstag	L12
2009	11	Nieren­, Ureter­ und große Harnblaseneingriffe bei Neubildung, Alter > 18 Jahre, ohne Kombinationseingriff	L13
2009	11	Andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, Alter	L17
2009	11	Andere Eingriffe an der Urethra außer bei Para- / Tetraplegie, Alter	L17
2009	11	Komplexe transurethrale, perkutan-transrenale u	L18
2009	11	Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien mit extrakorporaler Stoßwellenlithotripsie (ESWL) oder perkutane Thermoablation der Niere	L19
2009	11	Transurethrale Eingriffe außer Prostataresektion und komplexe Ureterorenoskopien	L20
2009	11	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen der Harnorgane	L33
2009	11	Intensivmedizinische Komplexbehandlung > 552 Aufwandspunkte bei Krankheiten und Störungen der Harnorgane	L36
2009	11	Multiviszeraleingriff bei Krankheiten und Störungen der Harnorgane	L37
2009	11	Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der Harnorgane	L38
2009	11	Diagnostische Ureterorenoskopie	L40
2009	11	Extrakorporale Stoßwellenlithotripsie (ESWL) bei Harnsteinen mit auxiliären Maßnahmen oder bei Para- / Tetraplegie	L42
2009	11	Extrakorporale Stoßwellenlithotripsie (ESWL) bei Harnsteinen ohne auxiliäre Maßnahmen, außer bei Para- / Tetraplegie	L43
2009	11	Geriatrische frührehabilitative Komplexbehandlung bei Krankheiten und Störungen der Harnorgane	L44
2009	11	Niereninsuffizienz, mehr als ein Belegungstag	L60
2009	11	Stationäre Aufnahme zur Dialyse	L61
2009	11	Neubildungen der Harnorgane	L62
2009	11	Infektionen der Harnorgane	L63
2009	11	Harnsteine und Harnwegsobstruktion, Alter	L64
2009	11	Andere mäßig schwere Erkrankungen der Harnorgane, Alter	L68
2009	11	Andere schwere Erkrankungen der Harnorgane, mehr als ein Belegungstag	L69
2009	11	Krankheiten und Störungen der Harnorgane, ein Belegungstag, Alter	L70
2009	11	Niereninsuffizienz, ein Belegungstag mit Dialyse	L71
2009	11	Thrombotische Mikroangiopathie oder Hämolytisch-urämisches Syndrom	L72
2009	11	Harnblasenlähmung, mehr als ein Belegungstag	L73
2009	11	Bestimmte Krankheiten und Störungen der Harnorgane bei Para- / Tetraplegie	L74
2009	11	Niereninsuffizienz, teilstationär, Alter	L90
2009	12	Große Eingriffe an den Beckenorganen beim Mann	M01
2009	12	Große Eingriffe an den Beckenorganen beim Mann	M01
2009	12	Transurethrale Prostataresektion	M02
2009	12	Eingriffe am Penis, Alter	M03
2009	12	Eingriffe am Hoden	M04
2009	12	Zirkumzision und andere Eingriffe am Penis	M05
2009	12	Andere OR­Prozeduren an den männlichen Geschlechtsorganen	M06
2009	12	Brachytherapie bei Krankheiten und Störungen der männlichen Geschlechtsorgane, Implantation von > 10 Seeds	M07
2009	12	OR-Prozeduren an den männlichen Geschlechtsorganen bei bösartiger Neubildung	M09
2009	12	Strahlentherapie bei Krankheiten und Störungen der männlichen Geschlechtsorgane, mehr als ein Belegungstag	M10
2009	12	Transurethrale Laserdestruktion der Prostata	M11
2009	12	Große Eingriffe an Darm oder Harnblase bei Erkrankungen und Störungen der männlichen Geschlechtsorgane	M37
2009	12	Komplizierende Konstellation mit operativem Eingriff bei Krankheiten und Störungen der männlichen Geschlechtsorgane	M38
2009	12	Bösartige Neubildungen der männlichen Geschlechtsorgane	M60
2009	12	Benigne Prostatahyperplasie	M61
2009	12	Infektion / Entzündung der männlichen Geschlechtsorgane	M62
2009	12	Andere Krankheiten der männlichen Geschlechtsorgane und Sterilisation beim Mann	M64
2009	13	Beckeneviszeration bei der Frau und radikale Vulvektomie oder bestimmte Lymphadenektomie	N01
2009	13	Beckeneviszeration bei der Frau und radikale Vulvektomie oder bestimmte Lymphadenektomie	N01
2009	13	Eingriffe an Uterus und Adnexen bei bösartiger Neubildung der Ovarien und Adnexen	N02
2009	13	Eingriffe an Uterus und Adnexen bei bösartiger Neubildung der Ovarien und Adnexen	N02
2009	13	Eingriffe an Uterus und Adnexen bei bösartiger Neubildung anderer Organe	N03
2009	13	Hysterektomie außer bei bösartiger Neubildung, mit äußerst schweren oder schweren CC oder komplexem Eingriff	N04
2009	13	Ovariektomien und komplexe Eingriffe an den Tubae uterinae außer bei bösartiger Neubildung	N05
2009	13	Ovariektomien und komplexe Eingriffe an den Tubae uterinae außer bei bösartiger Neubildung	N05
2009	13	Komplexe rekonstruktive Eingriffe an den weiblichen Geschlechtsorganen	N06
2009	13	Andere Eingriffe an Uterus und Adnexen außer bei bösartiger Neubildung, mit komplexer Diagnose	N07
2009	13	Endoskopische Eingriffe an den weiblichen Geschlechtsorganen	N08
2009	13	Andere Eingriffe an Vagina, Zervix und Vulva oder Brachytherapie bei Krankheiten und Störungen der weiblichen Geschlechtsorgane ohne äußerst schwere CC	N09
2009	13	Diagnostische Kürettage, Hysteroskopie, Sterilisation, Pertubation	N10
2009	13	Andere OR­Prozeduren an den weiblichen Geschlechtsorganen	N11
2009	13	Große Eingriffe an Vagina, Zervix und Vulva, Alter	N13
2009	13	Hysterektomie außer bei bösartiger Neubildung mit Beckenbodenplastik oder Brachytherapie bei Krankheiten und Störungen der weiblichen Geschlechtsorgane, mehr als ein Belegungstag, mit äußerst schweren CC	N14
2009	13	Strahlentherapie bei Krankheiten und Störungen der weiblichen Geschlechtsorgane, mehr als ein Belegungstag, mehr als 9 Bestrahlungen	N15
2009	13	Strahlentherapie bei Krankheiten und Störungen der weiblichen Geschlechtsorgane, mehr als ein Belegungstag, weniger als 10 Bestrahlungen	N16
2009	13	Hysterektomie außer bei bösartiger Neubildung, ohne äußerst schwere oder schwere CC, ohne komplexen Eingriff, ohne Beckenbodenplastik oder komplexe Myomenukleation	N21
2009	13	Andere rekonstruktive Eingriffe an den weiblichen Geschlechtsorganen oder andere Myomenukleation	N23
2009	13	Andere Eingriffe an Uterus und Adnexen außer bei bösartiger Neubildung, ohne komplexe Diagnose oder diagnostische Laparoskopie	N25
2009	13	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen der weiblichen Geschlechtsorgane	N33
2009	13	Große Eingriffe an Darm oder Harnblase bei Krankheiten und Störungen der weiblichen Geschlechtsorgane	N34
2009	13	Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der weiblichen Geschlechtsorgane	N38
2009	13	Bösartige Neubildung der weiblichen Geschlechtsorgane	N60
2009	13	Infektion und Entzündung der weiblichen Geschlechtsorgane	N61
2009	13	Menstruationsstörungen und andere Erkrankungen der weiblichen Geschlechtsorgane	N62
2009	14	Sectio caesarea	O01
2009	14	Vaginale Entbindung mit komplizierender OR­Prozedur, Schwangerschaftsdauer	O02
2009	14	Extrauteringravidität	O03
2009	14	Stationäre Aufnahme nach Entbindung oder Abort mit OR-Prozedur	O04
2009	14	Prozeduren in der Schwangerschaft	O05
2009	14	Intrauterine Therapie des Feten	O06
2009	14	Intrauterine Therapie des Feten	O06
2009	14	Abort mit Dilatation und Kürettage, Aspirationskürettage oder Hysterotomie	O40
2009	14	Vaginale Entbindung	O60
2009	14	Stationäre Aufnahme nach Entbindung oder Abort ohne OR-Prozedur	O61
2009	14	Drohender Abort	O62
2009	14	Abort ohne Dilatation und Kürettage, Aspirationskürettage oder Hysterotomie	O63
2009	14	Frustrane Wehen	O64
2009	14	Andere vorgeburtliche stationäre Aufnahme	O65
2009	15	Neugeborenes, verstorben < 5 Tage nach Aufnahme mit signifikanter OR-Prozedur	P01
2009	15	Kardiothorakale oder Gefäßeingriffe bei Neugeborenen	P02
2009	15	Neugeborenes, Aufnahmegewicht 1000 - 1499 g mit signifikanter OR-Prozedur oder Beatmung > 95 Stunden	P03
