KATALOGVERSION_ID	MDC_CODE	BASISDRG_CODE	DRG_ID	DRG_NAME	DRG_CODE	DRG_PARTITION
2010	6	G08	2010_G08B	Komplexe Rekonstruktion der Bauchwand, Alter > 0 Jahre, ohne äußerst schwere CC	G08B	O
2010	6	G09	2010_G09Z	Beidseitige Eingriffe bei Leisten- und Schenkelhernien, Alter > 55 Jahre oder komplexe Herniotomien	G09Z	O
2010	6	G10	2010_G10Z	Bestimmte Eingriffe an hepatobiliärem System und Pankreas	G10Z	O
2010	6	G11	2010_G11A	Pyloromyotomie oder Anoproktoplastik und Rekonstruktion von Anus und Sphinkter, Alter < 10 Jahre	G11A	O
2010	6	G11	2010_G11B	Pyloromyotomie oder Anoproktoplastik und Rekonstruktion von Anus und Sphinkter, Alter > 9 Jahre	G11B	O
2010	6	G12	2010_G12A	Andere OR-Prozeduren an den Verdauungsorganen mit komplexer OR-Prozedur	G12A	O
2010	6	G12	2010_G12B	Andere OR-Prozeduren an den Verdauungsorganen mit mäßig komplexer OR-Prozedur	G12B	O
2010	6	G12	2010_G12C	Andere OR-Prozeduren an den Verdauungsorganen ohne komplexe oder mäßig komplexe OR-Prozedur	G12C	O
2010	6	G13	2010_G13Z	Andere Eingriffe an Darm oder Enterostoma mit äußerst schweren CC	G13Z	O
2010	6	G14	2010_G14Z	Geriatrische frührehabilitative Komplexbehandlung mit bestimmter OR-Prozedur bei Krankheiten und Störungen der Verdauungsorgane	G14Z	O
2010	6	G15	2010_G15Z	Strahlentherapie mit großem abdominellen Eingriff	G15Z	O
2010	6	G16	2010_G16A	Komplexe Rektumresektion oder andere Rektumresektion mit bestimmtem Eingriff, mit bestimmter Lebermetastasenchirurgie oder komplizierender Konstellation	G16A	O
2010	6	G16	2010_G16B	Komplexe Rektumresektion oder andere Rektumresektion mit bestimmtem Eingriff, ohne bestimmte Lebermetastasenchirurgie, ohne komplizierende Konstellation	G16B	O
2010	6	G17	2010_G17Z	Andere Rektumresektion ohne bestimmten Eingriff	G17Z	O
2010	6	G18	2010_G18A	Eingriffe an Dünn- und Dickdarm außer bei angeborener Fehlbildung oder Alter > 1 Jahr, mit hochkomplexem Eingriff oder komplizierender Diagnose	G18A	O
2010	6	G18	2010_G18B	Eingriffe an Dünn- und Dickdarm außer bei angeborener Fehlbildung oder Alter > 1 Jahr, ohne hochkomplexen Eingriff, ohne komplizierende Diagnose, mit komplexem Eingriff	G18B	O
2010	6	G18	2010_G18C	Eingriffe an Dünn- und Dickdarm außer bei angeborener Fehlbildung oder Alter > 1 Jahr, ohne hochkomplexen Eingriff, ohne komplizierende Diagnose, ohne komplexen Eingriff	G18C	O
2010	6	G19	2010_G19A	Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, mit komplizierender Konstellation oder bei bösartiger Neubildung oder Alter < 16 Jahre	G19A	O
2010	6	G19	2010_G19B	Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, ohne komplizierende Konstellation, außer bei bösartiger Neubildung, Alter > 15 Jahre, mit komplexem Eingriff	G19B	O
2010	6	G19	2010_G19C	Andere Eingriffe an Magen, Ösophagus und Duodenum außer bei angeborener Fehlbildung oder Alter > 1 Jahr, ohne komplizierende Konstellation, außer bei bösartiger Neubildung, Alter > 15 Jahre, ohne komplexen Eingriff	G19C	O
2010	10	K01	2010_K01C	Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Frührehabilitation, ohne geriatrische frührehabilitative Komplexbehandlung, ohne Gefäßeingriff, mit äußerst schweren CC oder komplexer Arthrodese des Fußes	K01C	O
2010	10	K01	2010_K01D	Verschiedene Eingriffe bei Diabetes mellitus mit Komplikationen, ohne Frührehabilitation, ohne geriatrische frührehabilitative Komplexbehandlung, ohne Gefäßeingriff, ohne äußerst schwere CC, ohne komplexe Arthrodese des Fußes	K01D	O
2010	10	K03	2010_K03Z	Eingriffe an der Nebenniere bei bösartiger Neubildung oder Eingriffe an der Hypophyse	K03Z	O
2010	10	K04	2010_K04A	Große Eingriffe bei Adipositas mit komplexem Eingriff	K04A	O
2010	10	K04	2010_K04B	Große Eingriffe bei Adipositas ohne komplexen Eingriff	K04B	O
2010	10	K06	2010_K06A	Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus bei bösartiger Neubildung mit äußerst schweren CC	K06A	O
2010	10	K06	2010_K06B	Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus, außer bei bösartiger Neubildung oder ohne äußerst schwere CC, mit zusätzlicher Parathyreoidektomie oder äußerst schweren oder schweren CC	K06B	O
2010	10	K06	2010_K06C	Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus bei bösartiger Neubildung, ohne zusätzliche Parathyreoidektomie, ohne äußerst schwere oder schwere CC	K06C	O
2010	10	K06	2010_K06D	Eingriffe an Schilddrüse, Nebenschilddrüse und Ductus thyreoglossus, außer bei bösartiger Neubildung, ohne zusätzliche Parathyreoidektomie, ohne äußerst schwere oder schwere CC	K06D	O
2010	10	K07	2010_K07Z	Andere Eingriffe bei Adipositas	K07Z	O
2010	10	K09	2010_K09A	Andere Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, Alter < 7 Jahre oder äußerst schwere CC	K09A	O
2010	10	K09	2010_K09B	Andere Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, Alter > 6 Jahre, ohne äußerst schwere CC, mit komplexem Eingriff	K09B	O
2010	10	K09	2010_K09C	Andere Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, Alter > 6 Jahre, ohne äußerst schwere CC, ohne komplexen Eingriff	K09C	O
2010	10	K14	2010_K14Z	Eingriffe an der Nebenniere außer bei bösartiger Neubildung und ausgedehnte Lymphadenektomie	K14Z	O
2010	10	K15	2010_K15A	Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag, außer Radiojodtherapie	K15A	O
2010	10	K15	2010_K15B	Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag, mit hochkomplexer Radiojodtherapie	K15B	O
2010	10	K15	2010_K15C	Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag, mit mäßig komplexer Radiojodtherapie	K15C	O
2010	10	K15	2010_K15D	Strahlentherapie bei endokrinen, Ernährungs- und Stoffwechselkrankheiten, mehr als ein Belegungstag, mit anderer Radiojodtherapie	K15D	O
2010	10	K25	2010_K25Z	Komplexbehandlung bei multiresistenten Erregern mit OR-Prozedur bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K25Z	O
2010	19	U66	2010_U66Z	Ess-, Zwangs- und Persönlichkeitsstörungen und akute psychische Reaktionen oder psychische Störungen in der Kindheit	U66Z	M
2010	20	V40	2010_V40Z	Qualifizierter Entzug	V40Z	A
2010	20	V60	2010_V60A	Alkoholintoxikation und Alkoholentzug oder Störungen durch Alkoholmissbrauch und Alkoholabhängigkeit mit psychotischem Syndrom oder HIV-Krankheit	V60A	M
2010	20	V60	2010_V60B	Alkoholintoxikation und Alkoholentzug oder Störungen durch Alkoholmissbrauch und Alkoholabhängigkeit ohne psychotisches Syndrom, mit Entzugssyndrom	V60B	M
2010	20	V60	2010_V60C	Alkoholintoxikation und Alkoholentzug oder Störungen durch Alkoholmissbrauch und Alkoholabhängigkeit ohne psychotisches Syndrom, ohne Entzugssyndrom	V60C	M
2010	20	V61	2010_V61Z	Drogenintoxikation und -entzug	V61Z	M
2010	20	V63	2010_V63Z	Störungen durch Opioidgebrauch und Opioidabhängigkeit	V63Z	M
2010	20	V64	2010_V64Z	Störungen durch anderen Drogengebrauch und Medikamentenmissbrauch und andere Drogen- und Medikamentenabhängigkeit	V64Z	M
2010	21A	W01	2010_W01A	Polytrauma mit Beatmung oder Kraniotomie, mit Frührehabilitation	W01A	O
2010	21A	W01	2010_W01B	Polytrauma mit Beatmung oder Kraniotomie, ohne Frührehabilitation, ohne endovaskuläre Implantation von Stent-Prothesen an der Aorta, mit Beatmung > 263 Stunden	W01B	O
2010	21A	W01	2010_W01C	Polytrauma mit Beatmung oder Kraniotomie, ohne Frührehabilitation, ohne endovaskuläre Implantation von Stent-Prothesen an der Aorta, ohne Beatmung > 263 Stunden	W01C	O
2010	21A	W02	2010_W02A	Polytrauma mit Eingriffen an Hüftgelenk, Femur, Extremitäten und Wirbelsäule oder komplexen Eingriffen am Abdomen mit komplizierender Konstellation oder Eingriffen an mehreren Lokalisationen	W02A	O
2010	21A	W02	2010_W02B	Polytrauma mit Eingriffen an Hüftgelenk, Femur, Extremitäten und Wirbelsäule oder komplexen Eingriffen am Abdomen, ohne komplizierende Konstellation, ohne Eingriffe an mehreren Lokalisationen	W02B	O
2010	21A	W04	2010_W04A	Polytrauma mit anderen OR-Prozeduren, mit komplizierender Konstellation oder Eingriffen an mehreren Lokalisationen	W04A	O
2010	21A	W04	2010_W04B	Polytrauma mit anderen OR-Prozeduren, ohne komplizierende Konstellation, ohne Eingriffe an mehreren Lokalisationen	W04B	O
2010	21A	W05	2010_W05Z	Frührehabilitation bei Polytrauma mit OR-Prozedur	W05Z	O
2010	21A	W36	2010_W36Z	Intensivmedizinische Komplexbehandlung > 828 Aufwandspunkte bei Polytrauma oder Polytrauma mit Beatmung oder Kraniotomie mit endovaskulärer Implantation von Stent-Prothesen an der Aorta	W36Z	O
2010	21A	W40	2010_W40Z	Frührehabilitation bei Polytrauma	W40Z	A
2010	21A	W60	2010_W60Z	Polytrauma, verstorben < 5 Tage nach Aufnahme	W60Z	M
2010	21A	W61	2010_W61A	Polytrauma ohne signifikante Eingriffe mit komplizierender Diagnose	W61A	M
2010	21A	W61	2010_W61B	Polytrauma ohne signifikante Eingriffe, ohne komplizierende Diagnose	W61B	M
2010	2	C02	2010_C02B	Enukleationen und Eingriffe an der Orbita außer bei bösartiger Neubildung	C02B	O
2010	2	C03	2010_C03A	Eingriffe an der Retina mit Pars-plana-Vitrektomie, mit extrakapsulärer Extraktion der Linse (ECCE), mit bestimmtem Eingriff an der Retina oder Entfernung des Augapfels mit gleichzeitiger Einführung eines Implantates	C03A	O
2010	2	C03	2010_C03B	Eingriffe an der Retina mit Pars-plana-Vitrektomie, mit extrakapsulärer Extraktion der Linse (ECCE), ohne bestimmten Eingriff an der Retina	C03B	O
2010	2	C03	2010_C03C	Eingriffe an der Retina mit Pars-plana-Vitrektomie, ohne extrakapsuläre Extraktion der Linse (ECCE), mit bestimmtem Eingriff an der Retina	C03C	O
2010	2	C03	2010_C03D	Eingriffe an der Retina mit Pars-plana-Vitrektomie, ohne extrakapsuläre Extraktion der Linse (ECCE), ohne bestimmten Eingriff an der Retina	C03D	O
2010	2	C04	2010_C04A	Hornhauttransplantation mit extrakapsulärer Extraktion der Linse (ECCE), Amnionmembranaufnähung oder Alter < 16 Jahre	C04A	O
2010	2	C04	2010_C04B	Hornhauttransplantation ohne extrakapsuläre Extraktion der Linse (ECCE), ohne Amnionmembranaufnähung, Alter > 15 Jahre	C04B	O
2010	2	C05	2010_C05Z	Dakryozystorhinostomie	C05Z	O
2010	2	C06	2010_C06Z	Komplexe Eingriffe bei Glaukom	C06Z	O
2010	2	C07	2010_C07A	Andere Eingriffe bei Glaukom mit extrakapsulärer Extraktion der Linse (ECCE)	C07A	O
2010	2	C07	2010_C07B	Andere Eingriffe bei Glaukom ohne extrakapsuläre Extraktion der Linse (ECCE)	C07B	O
2010	2	C08	2010_C08A	Beidseitige extrakapsuläre Extraktion der Linse (ECCE)	C08A	O
2010	2	C08	2010_C08B	Extrakapsuläre Extraktion der Linse (ECCE)	C08B	O
2010	2	C10	2010_C10A	Eingriffe an den Augenmuskeln mit erhöhtem Aufwand	C10A	O
2010	2	C10	2010_C10B	Eingriffe an den Augenmuskeln ohne erhöhten Aufwand, Alter < 6 Jahre	C10B	O
2010	2	C10	2010_C10C	Eingriffe an den Augenmuskeln ohne erhöhten Aufwand, Alter > 5 Jahre	C10C	O
2010	2	C12	2010_C12Z	Andere Rekonstruktionen der Augenlider	C12Z	O
2010	2	C13	2010_C13Z	Eingriffe an Tränendrüse und Tränenwegen	C13Z	O
2010	2	C14	2010_C14Z	Andere Eingriffe am Auge	C14Z	O
2010	2	C15	2010_C15Z	Andere Eingriffe an der Retina	C15Z	O
2010	2	C20	2010_C20A	Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter < 16 Jahre	C20A	O
2010	2	C20	2010_C20B	Eingriffe an Kornea, Sklera und Konjunktiva, Eingriffe am Augenlid oder verschiedene Eingriffe an der Linse, Alter > 15 Jahre	C20B	O
2010	2	C60	2010_C60Z	Akute und schwere Augeninfektionen	C60Z	M
2010	2	C61	2010_C61Z	Neuro-ophthalmologische und vaskuläre Erkrankungen des Auges	C61Z	M
2010	2	C62	2010_C62Z	Hyphäma und konservativ behandelte Augenverletzungen	C62Z	M
2010	2	C63	2010_C63Z	Andere Erkrankungen des Auges	C63Z	M
2010	6	G21	2010_G21A	Adhäsiolyse am Peritoneum, Alter > 3 Jahre und ohne äußerst schwere oder schwere CC oder andere Eingriffe an Darm oder Enterostoma ohne äußerst schwere CC, Alter < 16 Jahre	G21A	O
2010	6	G21	2010_G21B	Adhäsiolyse am Peritoneum, Alter > 3 Jahre und ohne äußerst schwere oder schwere CC oder andere Eingriffe an Darm oder Enterostoma ohne äußerst schwere CC, Alter > 15 Jahre	G21B	O
2010	6	G22	2010_G22A	Appendektomie bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter < 10 Jahre	G22A	O
2010	6	G22	2010_G22B	Appendektomie bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter > 9 Jahre und Alter < 16 Jahre	G22B	O
2010	6	G22	2010_G22C	Appendektomie bei Peritonitis oder mit äußerst schweren oder schweren CC, Alter > 15 Jahre	G22C	O
2010	6	G23	2010_G23A	Appendektomie außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter < 10 Jahre	G23A	O
2010	6	G23	2010_G23B	Appendektomie außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter > 9 Jahre und Alter < 14 Jahre	G23B	O
2010	6	G23	2010_G23C	Appendektomie außer bei Peritonitis, ohne äußerst schwere oder schwere CC, Alter > 13 Jahre	G23C	O
2010	6	G24	2010_G24Z	Eingriffe bei Bauchwandhernien, Nabelhernien und anderen Hernien, Alter > 0 Jahre oder beidseitige Eingriffe bei Leisten- und Schenkelhernien, Alter > 0 Jahre und < 56 Jahre oder Eingriffe bei Leisten- und Schenkelhernien, Alter > 55 Jahre	G24Z	O
2010	6	G25	2010_G25Z	Eingriffe bei Leisten- und Schenkelhernien, Alter > 0 Jahre oder Eingriffe bei Hernien, Alter < 1 Jahr	G25Z	O
2010	6	G26	2010_G26Z	Andere Eingriffe am Anus	G26Z	O
2010	6	G27	2010_G27A	Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag, mehr als 8 Bestrahlungen, mit äußerst schweren CC	G27A	O
2010	6	G27	2010_G27B	Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag, mehr als 8 Bestrahlungen, ohne äußerst schwere CC	G27B	O
2010	6	G29	2010_G29A	Andere Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag, mit äußerst schweren CC	G29A	O
2010	6	G29	2010_G29B	Andere Strahlentherapie bei Krankheiten und Störungen der Verdauungsorgane, mehr als ein Belegungstag, ohne äußerst schwere CC	G29B	O
2010	6	G33	2010_G33Z	Mehrzeitige komplexe OR-Prozeduren bei Krankheiten und Störungen der Verdauungsorgane	G33Z	O
2010	6	G35	2010_G35Z	Komplexe Vakuumbehandlung bei Krankheiten und Störungen der Verdauungsorgane	G35Z	O
2010	6	G36	2010_G36Z	Intensivmedizinische Komplexbehandlung > 1104 Aufwandspunkte oder hochaufwändiges Implantat bei Krankheiten und Störungen der Verdauungsorgane	G36Z	O
2010	10	K33	2010_K33Z	Mehrzeitige komplexe OR-Prozeduren bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K33Z	O
2010	10	K38	2010_K38Z	Hämophagozytäre Erkrankungen	K38Z	O
2010	10	K43	2010_K43Z	Frührehabilitation bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K43Z	A
2010	10	K44	2010_K44Z	Geriatrische frührehabilitative Komplexbehandlung bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K44Z	A
2010	10	K60	2010_K60A	Diabetes mellitus und schwere Ernährungsstörungen, Alter < 16 Jahre, mit multimodaler Komplexbehandlung bei Diabetes mellitus	K60A	M
2010	10	K60	2010_K60B	Diabetes mellitus mit komplizierenden Diagnosen oder äußerst schweren CC oder schwere Ernährungsstörungen, ohne multimodale Komplexbehandlung bei Diabetes mellitus	K60B	M
2010	10	K60	2010_K60C	Diabetes mellitus ohne komplizierende Diagnosen, ohne äußerst schwere CC, Alter < 11 Jahre oder mit schweren CC, Alter < 16 Jahre, ohne multimodale Komplexbehandlung bei Diabetes mellitus	K60C	M
2010	10	K60	2010_K60D	Diabetes mellitus ohne komplizierende Diagnosen, ohne äußerst schwere oder schwere CC, mit multiplen Komplikationen oder Ketoazidose, Alter > 10 Jahre und Alter < 16 Jahre, ohne multimodale Komplexbehandlung bei Diabetes mellitus	K60D	M
2010	10	K60	2010_K60E	Diabetes mellitus ohne komplizierende Diagnosen, mit schweren CC oder mit multiplen Komplikationen oder Ketoazidose, Alter > 15 Jahre	K60E	M
2010	10	K60	2010_K60F	Diabetes mellitus ohne komplizierende Diagnosen, Alter > 10 Jahre, ohne äußerst schwere oder schwere CC, ohne multiple Komplikationen, ohne Ketoazidose, ohne multimodale Komplexbehandlung bei Diabetes mellitus	K60F	M
2010	10	K62	2010_K62A	Verschiedene Stoffwechselerkrankungen bei Para- / Tetraplegie oder mit komplizierender Diagnose	K62A	M
2010	10	K62	2010_K62B	Verschiedene Stoffwechselerkrankungen außer bei Para- / Tetraplegie, ohne komplizierende Diagnose	K62B	M
2010	10	K63	2010_K63A	Angeborene Stoffwechselstörungen, mehr als ein Belegungstag, Alter > 5 Jahre, mit komplexer Diagnose	K63A	M
2010	10	K63	2010_K63B	Angeborene Stoffwechselstörungen, mehr als ein Belegungstag, Alter < 6 Jahre, mit komplexer Diagnose	K63B	M
2010	10	K63	2010_K63C	Angeborene Stoffwechselstörungen, mehr als ein Belegungstag, Alter < 6 Jahre, ohne komplexe Diagnose	K63C	M
2010	10	K63	2010_K63D	Angeborene Stoffwechselstörungen, mehr als ein Belegungstag, Alter > 5 Jahre, ohne komplexe Diagnose	K63D	M
2010	10	K63	2010_K63E	Angeborene Stoffwechselstörungen, ein Belegungstag	K63E	M
2010	10	K64	2010_K64A	Endokrinopathien, mit komplexer Diagnose und äußerst schweren CC	K64A	M
2010	10	K64	2010_K64B	Endokrinopathien, Alter < 6 Jahre mit komplexer Diagnose oder äußerst schweren CC	K64B	M
2010	10	K64	2010_K64C	Endokrinopathien, Alter > 5 Jahre mit komplexer Diagnose, äußerst schweren CC oder komplexer Radiojoddiagnostik	K64C	M
2010	10	K64	2010_K64D	Endokrinopathien, Alter > 5 Jahre, ohne komplexe Diagnose, ohne äußerst schwere CC, ohne komplexe Radiojoddiagnostik	K64D	M
2010	10	K77	2010_K77Z	Komplexbehandlung bei multiresistenten Erregern bei endokrinen, Ernährungs- und Stoffwechselkrankheiten	K77Z	M
2010	21B	X01	2010_X01A	Rekonstruktive Operation bei Verletzungen mit komplizierender Konstellation, Eingriff an mehreren Lokalisationen, freier Lappenplastik mit mikrovaskulärer Anastomosierung oder komplizierender Diagnose oder komplexer Prozedur, mit äußerst schweren CC	X01A	O
2010	21B	X01	2010_X01B	Rekonstruktive Operation bei Verletzungen ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne freie Lappenplastik mit mikrovaskulärer Anastomosierung, mit komplizierender Diagnose, komplexer Prozedur oder äußerst schweren CC	X01B	O
2010	21B	X01	2010_X01C	Rekonstruktive Operation bei Verletzungen ohne komplizierende Konstellation, ohne Eingriff an mehreren Lokalisationen, ohne freie Lappenplastik mit mikrovaskulärer Anastomosierung, ohne komplizier. Diagnose, ohne komplexe Prozedur, ohne äußerst schw. CC	X01C	O
2010	21B	X04	2010_X04Z	Andere Eingriffe bei Verletzungen der unteren Extremität	X04Z	O
2010	21B	X05	2010_X05A	Andere Eingriffe bei Verletzungen der Hand, mit komplexem Eingriff	X05A	O
2010	21B	X05	2010_X05B	Andere Eingriffe bei Verletzungen der Hand, ohne komplexen Eingriff	X05B	O
2010	21B	X06	2010_X06A	Andere Eingriffe bei anderen Verletzungen mit äußerst schweren CC	X06A	O
2010	21B	X06	2010_X06B	Andere Eingriffe bei anderen Verletzungen ohne äußerst schwere CC, Alter > 65 Jahre oder mit schweren CC oder mit komplexem Eingriff	X06B	O
2010	21B	X06	2010_X06C	Andere Eingriffe bei anderen Verletzungen ohne äußerst schwere oder schwere CC, Alter < 66 Jahre, ohne komplexen Eingriff	X06C	O
2010	21B	X07	2010_X07A	Replantation bei traumatischer Amputation, mit Replantation mehr als einer Zehe oder mehr als eines Fingers	X07A	O
2010	21B	X07	2010_X07B	Replantation bei traumatischer Amputation, mit Replantation eines Fingers oder einer Zehe	X07B	O
2010	21B	X33	2010_X33Z	Mehrzeitige komplexe OR-Prozeduren bei Verletzungen, Vergiftungen und toxischen Wirkungen von Drogen und Medikamenten	X33Z	O
2010	21B	X60	2010_X60Z	Verletzungen und allergische Reaktionen	X60Z	M
2010	21B	X62	2010_X62Z	Vergiftungen / Toxische Wirkungen von Drogen, Medikamenten und anderen Substanzen oder Folgen einer medizinischen Behandlung	X62Z	M
2010	21B	X64	2010_X64Z	Andere Krankheit verursacht durch Verletzung, Vergiftung oder toxische Wirkung	X64Z	M
2010	22	Y01	2010_Y01Z	Operative Eingriffe oder Beatmung > 95 Stunden bei schweren Verbrennungen	Y01Z	O
2010	22	Y02	2010_Y02A	Andere Verbrennungen mit Hauttransplantation bei Sepsis oder mit komplizierender Konstellation, hochkomplexem Eingriff, vierzeitigen bestimmten OR-Prozeduren oder intensivmedizinischer Komplexbehandlung > 552 Aufwandspunkte	Y02A	O
2010	22	Y02	2010_Y02B	Andere Verbrennungen mit Hauttransplantation außer b. Sepsis, ohne kompliz. Konst., ohne hochkompl. Eingr., ohne vierzeitige best. OR-Proz., ohne intens. Komplexb. > 552 P., m. äußerst schw. CC, kompliz. Diagn., kompl. Proz., Dialyse od. Beatm. > 24 Std.	Y02B	O
2010	22	Y02	2010_Y02C	Andere Verbrennungen mit Hauttransplantation ohne äußerst schwere CC, ohne komplizierende Diagnose, ohne komplexe Prozedur, ohne Dialyse, ohne Beatmung > 24 Stunden, ohne komplizier. Konstellation, ohne intensivmedizinische Komplexbehandlung > 552 Punkte	Y02C	O
2010	2	C64	2010_C64Z	Glaukom, Katarakt und Erkrankungen des Augenlides	C64Z	M
2010	2	C65	2010_C65Z	Bösartige Neubildungen des Auges	C65Z	M
2010	2	C66	2010_C66Z	Augenerkrankungen bei Diabetes mellitus	C66Z	M
2010	3	D01	2010_D01A	Kochleaimplantation, bilateral	D01A	O
2010	3	D01	2010_D01B	Kochleaimplantation, unilateral	D01B	O
2010	3	D02	2010_D02A	Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals mit komplexem Eingriff oder mit Kombinationseingriff mit äußerst schweren CC	D02A	O
2010	3	D02	2010_D02B	Komplexe Resektionen mit Rekonstruktionen an Kopf und Hals ohne komplexen Eingriff, ohne Kombinationseingriff mit äußerst schweren CC	D02B	O
2010	3	D03	2010_D03Z	Operative Korrektur einer Lippen-Kiefer-Gaumen-Spalte	D03Z	O
2010	3	D04	2010_D04Z	Bignathe Osteotomie und komplexe Eingriffe am Kiefer oder Rekonstruktion der Trachea	D04Z	O
2010	3	D05	2010_D05A	Komplexe Parotidektomie	D05A	O
2010	3	D05	2010_D05B	Komplexe Eingriffe an den Speicheldrüsen außer komplexe Parotidektomien	D05B	O
2010	3	D06	2010_D06A	Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter < 6 Jahre	D06A	O
2010	3	D06	2010_D06B	Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter > 5 Jahre und Alter < 16 Jahre oder Alter > 15 Jahre, mit komplexer Tympanoplastik oder komplexer Diagnose	D06B	O
2010	3	D06	2010_D06C	Eingriffe an Nasennebenhöhlen, Mastoid, komplexe Eingriffe am Mittelohr und andere Eingriffe an den Speicheldrüsen, Alter > 15 Jahre, ohne komplexe Tympanoplastik, ohne komplexe Diagnose	D06C	O
2010	3	D08	2010_D08A	Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung mit äußerst schweren CC	D08A	O
2010	3	D08	2010_D08B	Eingriffe an Mundhöhle und Mund bei bösartiger Neubildung ohne äußerst schwere CC	D08B	O
2010	3	D09	2010_D09Z	Tonsillektomie bei bösartiger Neubildung oder verschiedene Eingriffe an Ohr, Nase, Mund und Hals mit äußerst schweren CC	D09Z	O
2010	3	D12	2010_D12A	Andere aufwändige Eingriffe an Ohr, Nase, Mund und Hals	D12A	O
2010	3	D12	2010_D12B	Andere Eingriffe an Ohr, Nase, Mund und Hals	D12B	O
2010	3	D13	2010_D13Z	Kleine Eingriffe an Nase, Ohr und Mund	D13Z	O
2010	3	D15	2010_D15A	Tracheostomie mit äußerst schweren CC oder Implantation einer Kiefergelenkendoprothese	D15A	O
2010	3	D15	2010_D15B	Tracheostomie ohne äußerst schwere CC	D15B	O
2010	6	G37	2010_G37Z	Multiviszeraleingriff bei Krankheiten und Störungen der Verdauungsorgane	G37Z	O
2010	6	G38	2010_G38Z	Komplizierende Konstellation mit bestimmtem operativen Eingriff bei Krankheiten und Störungen der Verdauungsorgane	G38Z	O
2010	6	G40	2010_G40Z	Komplizierende Konstellation mit bestimmtem endoskopischen Eingriff bei Krankheiten und Störungen der Verdauungsorgane	G40Z	A
2010	6	G46	2010_G46A	Verschiedenartige Gastroskopie bei schweren Krankheiten der Verdauungsorgane verbunden mit äußerst schweren CC oder verbunden mit äußerst schweren, schweren CC oder komplizierendem Eingriff bei Kindern	G46A	A
2010	6	G46	2010_G46B	Verschiedenartige Gastroskopie bei schweren Krankheiten der Verdauungsorgane verbunden mit äußerst schweren CC, schweren CC oder mit komplizierendem Eingriff oder verbunden mit schweren CC bei Kindern	G46B	A
2010	6	G46	2010_G46C	Verschiedenartige Gastroskopie ohne wenig komplexe Gastroskopien bei schweren Krankheiten der Verdauungsorgane verbunden mit schweren CC oder bei nicht schweren Erkrankungen der Verdauungsorgane verbunden mit äußerst schweren oder schweren CC bei Kindern	G46C	A
2010	6	G47	2010_G47Z	Andere Gastroskopie bei schweren Krankheiten der Verdauungsorgane, ohne äußerst schwere oder schwere CC oder Gastroskopie ohne wenig komplexe Gastroskopie, Alter < 15 Jahre	G47Z	A
2010	6	G48	2010_G48A	Koloskopie mit äußerst schweren oder schweren CC, komplizierendem Eingriff oder Alter < 15 Jahre, mit schwerer Darminfektion oder bei Zustand nach Organtransplantation	G48A	A
2010	6	G48	2010_G48B	Koloskopie mit äußerst schweren oder schweren CC, komplizierendem Eingriff oder Alter < 15 Jahre, mit komplizierender Diagnose, ohne schwere Darminfektion, außer bei Zustand nach Organtransplantation	G48B	A
